Fecha,Producto,Ventas,Región,Prediccion
2020-12-20,Producto B,106.0,Región 3,455
2020-12-20,Producto C,890.0,Región 4,198
2020-12-20,Producto C,360.0,Región 1,733
2020-12-20,Producto C,907.0,Región 3,890
2020-12-20,Producto D,106.0,Región 4,356
2020-12-20,Producto D,102.0,Región 2,147
2020-12-21,Producto A,819.0,Región 3,651
2020-12-21,Producto A,642.0,Región 3,141
2020-12-21,Producto A,985.0,Región 4,209
2020-12-21,Producto A,355.0,Región 3,456
2020-12-21,Producto A,577.0,Región 4,606
2020-12-21,Producto B,655.0,Región 2,414
2020-12-21,Producto B,744.0,Región 3,290
2020-12-21,Producto B,521.0,Región 4,789
2020-12-21,Producto B,391.0,Región 1,159
2020-12-21,Producto C,131.0,Región 3,621
2020-12-21,Producto C,620.0,Región 4,198
2020-12-21,Producto D,370.0,Región 2,60
2020-12-21,Producto D,908.0,Región 4,231
2020-12-21,Producto D,126.0,Región 3,526
2020-12-22,Producto A,231.0,Región 2,347
2020-12-22,Producto A,975.0,Región 2,475
2020-12-22,Producto A,913.0,Región 1,742
2020-12-22,Producto B,584.0,Región 1,436
2020-12-22,Producto B,944.0,Región 1,547
2020-12-22,Producto B,795.0,Región 3,780
2020-12-22,Producto B,521.0,Región 1,318
2020-12-22,Producto B,481.0,Región 1,177
2020-12-22,Producto C,101.0,Región 1,655
2020-12-22,Producto D,488.0,Región 4,383
2020-12-22,Producto D,967.0,Región 1,605
2020-12-22,Producto D,737.0,Región 3,856
2020-12-22,Producto D,164.0,Región 2,205
2020-12-22,Producto D,497.0,Región 4,132
2020-12-23,Producto A,263.0,Región 1,598
2020-12-23,Producto A,456.0,Región 2,345
2020-12-23,Producto A,458.0,Región 3,312
2020-12-23,Producto A,123.0,Región 3,439
2020-12-23,Producto A,509.0,Región 1,52
2020-12-23,Producto B,195.0,Región 3,471
2020-12-23,Producto B,315.0,Región 1,819
2020-12-23,Producto B,414.0,Región 4,111
2020-12-23,Producto B,955.0,Región 1,168
2020-12-23,Producto C,288.0,Región 4,666
2020-12-23,Producto C,519.0,Región 2,352
2020-12-23,Producto D,669.0,Región 4,270
2020-12-23,Producto D,593.0,Región 1,324
2020-12-23,Producto D,469.0,Región 4,817
2020-12-23,Producto D,422.0,Región 2,470
2020-12-23,Producto D,652.0,Región 1,609
2020-12-24,Producto A,236.0,Región 3,743
2020-12-24,Producto B,301.0,Región 3,230
2020-12-24,Producto B,565.0,Región 3,324
2020-12-24,Producto B,843.0,Región 4,755
2020-12-24,Producto C,439.0,Región 1,659
2020-12-24,Producto D,675.0,Región 4,797
2020-12-24,Producto D,305.0,Región 3,774
2020-12-24,Producto D,692.0,Región 3,525
2020-12-24,Producto D,540.0,Región 3,613
2020-12-24,Producto D,476.0,Región 4,644
2020-12-25,Producto A,645.0,Región 1,429
2020-12-25,Producto A,552.0,Región 1,159
2020-12-25,Producto A,150.0,Región 4,745
2020-12-25,Producto A,742.0,Región 2,590
2020-12-25,Producto A,699.0,Región 3,177
2020-12-25,Producto B,775.0,Región 2,331
2020-12-25,Producto B,702.0,Región 2,230
2020-12-25,Producto B,745.0,Región 2,711
2020-12-25,Producto C,500.0,Región 4,576
2020-12-25,Producto C,611.0,Región 3,459
2020-12-25,Producto D,913.0,Región 3,190
2020-12-26,Producto A,455.0,Región 3,723
2020-12-26,Producto A,517.0,Región 4,484
2020-12-26,Producto A,290.0,Región 1,334
2020-12-26,Producto A,578.0,Región 3,842
2020-12-26,Producto B,649.0,Región 1,125
2020-12-26,Producto B,135.0,Región 3,514
2020-12-26,Producto B,583.0,Región 4,565
2020-12-26,Producto B,988.0,Región 1,297
2020-12-26,Producto C,983.0,Región 2,181
2020-12-26,Producto C,656.0,Región 1,713
2020-12-26,Producto D,579.0,Región 1,630
2020-12-26,Producto D,590.0,Región 1,88
2020-12-26,Producto D,528.0,Región 1,619
2020-12-26,Producto D,741.0,Región 1,246
2020-12-26,Producto D,666.0,Región 1,623
2020-12-27,Producto A,643.0,Región 1,296
2020-12-27,Producto A,426.0,Región 2,606
2020-12-27,Producto A,633.0,Región 3,568
2020-12-27,Producto A,944.0,Región 3,484
2020-12-27,Producto A,285.0,Región 4,894
2020-12-27,Producto B,177.0,Región 4,302
2020-12-27,Producto B,746.0,Región 4,715
2020-12-27,Producto C,802.0,Región 2,222
2020-12-27,Producto C,120.0,Región 3,302
2020-12-27,Producto C,617.0,Región 3,648
2020-12-27,Producto C,623.0,Región 3,360
2020-12-27,Producto D,987.0,Región 2,519
2020-12-27,Producto D,748.0,Región 4,311
2020-12-27,Producto D,757.0,Región 2,692
2020-12-28,Producto A,792.0,Región 4,303
2020-12-28,Producto A,485.0,Región 3,496
2020-12-28,Producto B,961.0,Región 4,408
2020-12-28,Producto B,232.0,Región 1,404
2020-12-28,Producto B,167.0,Región 2,728
2020-12-28,Producto B,814.0,Región 1,592
2020-12-28,Producto B,485.0,Región 2,386
2020-12-28,Producto C,235.0,Región 4,539
2020-12-28,Producto C,914.0,Región 1,485
2020-12-28,Producto D,985.0,Región 1,365
2020-12-28,Producto D,492.0,Región 4,613
2020-12-28,Producto D,627.0,Región 4,66
2020-12-28,Producto D,414.0,Región 1,633
2020-12-29,Producto A,690.0,Región 4,439
2020-12-29,Producto A,669.0,Región 3,446
2020-12-29,Producto B,939.0,Región 1,195
2020-12-29,Producto B,695.0,Región 3,301
2020-12-29,Producto B,269.0,Región 1,181
2020-12-29,Producto B,494.0,Región 1,319
2020-12-29,Producto B,298.0,Región 2,523
2020-12-29,Producto C,829.0,Región 3,771
2020-12-29,Producto C,993.0,Región 3,337
2020-12-29,Producto C,976.0,Región 3,228
2020-12-29,Producto D,475.0,Región 4,129
2020-12-30,Producto A,494.0,Región 2,680
2020-12-30,Producto A,915.0,Región 1,484
2020-12-30,Producto A,655.0,Región 3,398
2020-12-30,Producto A,762.0,Región 1,470
2020-12-30,Producto B,253.0,Región 1,502
2020-12-30,Producto B,734.0,Región 3,252
2020-12-30,Producto C,218.0,Región 4,61
2020-12-30,Producto C,371.0,Región 4,797
2020-12-30,Producto C,678.0,Región 1,853
2020-12-30,Producto C,724.0,Región 3,69
2020-12-30,Producto C,854.0,Región 2,889
2020-12-30,Producto D,113.0,Región 4,606
2020-12-30,Producto D,614.0,Región 3,330
2020-12-30,Producto D,274.0,Región 3,536
2020-12-31,Producto A,293.0,Región 2,647
2020-12-31,Producto B,626.0,Región 1,530
2020-12-31,Producto C,490.0,Región 3,132
2020-12-31,Producto C,852.0,Región 4,452
2020-12-31,Producto C,351.0,Región 2,184
2020-12-31,Producto C,768.0,Región 2,779
2020-12-31,Producto D,490.0,Región 3,797
2020-12-31,Producto D,564.0,Región 2,50
2020-12-31,Producto D,729.0,Región 3,760
2020-12-31,Producto D,421.0,Región 3,472
2021-01-01,Producto A,519.0,Región 3,276
2021-01-01,Producto A,238.0,Región 4,485
2021-01-01,Producto A,921.0,Región 4,574
2021-01-01,Producto A,328.0,Región 1,148
2021-01-01,Producto B,820.0,Región 2,731
2021-01-01,Producto B,697.0,Región 1,239
2021-01-01,Producto C,881.0,Región 2,594
2021-01-01,Producto C,999.0,Región 3,346
2021-01-01,Producto D,175.0,Región 1,773
2021-01-01,Producto D,698.0,Región 1,656
2021-01-02,Producto A,336.0,Región 2,378
2021-01-02,Producto A,882.0,Región 1,743
2021-01-02,Producto A,375.0,Región 1,848
2021-01-02,Producto B,928.0,Región 1,821
2021-01-02,Producto B,686.0,Región 4,97
2021-01-02,Producto B,775.0,Región 3,882
2021-01-02,Producto C,740.0,Región 3,760
2021-01-02,Producto C,847.0,Región 1,291
2021-01-02,Producto C,217.0,Región 2,424
2021-01-02,Producto C,815.0,Región 3,847
2021-01-02,Producto D,983.0,Región 2,220
2021-01-02,Producto D,620.0,Región 4,68
2021-01-02,Producto D,451.0,Región 4,864
2021-01-03,Producto A,470.0,Región 2,440
2021-01-03,Producto A,761.0,Región 4,250
2021-01-03,Producto A,975.0,Región 3,651
2021-01-03,Producto A,913.0,Región 2,220
2021-01-03,Producto B,278.0,Región 1,267
2021-01-03,Producto B,273.0,Región 2,665
2021-01-03,Producto C,827.0,Región 1,504
2021-01-03,Producto C,143.0,Región 3,847
2021-01-03,Producto C,584.0,Región 4,879
2021-01-03,Producto C,922.0,Región 4,779
2021-01-03,Producto C,982.0,Región 2,362
2021-01-03,Producto D,543.0,Región 2,177
2021-01-03,Producto D,224.0,Región 1,192
2021-01-04,Producto A,498.0,Región 2,404
2021-01-04,Producto A,785.0,Región 4,545
2021-01-04,Producto B,917.0,Región 4,559
2021-01-04,Producto B,241.0,Región 3,899
2021-01-04,Producto B,251.0,Región 4,406
2021-01-04,Producto C,600.0,Región 2,683
2021-01-04,Producto C,218.0,Región 1,162
2021-01-04,Producto D,838.0,Región 1,872
2021-01-04,Producto D,785.0,Región 4,701
2021-01-04,Producto D,289.0,Región 3,841
2021-01-04,Producto D,872.0,Región 3,571
2021-01-05,Producto A,347.0,Región 1,393
2021-01-05,Producto A,875.0,Región 1,796
2021-01-05,Producto A,574.0,Región 1,834
2021-01-05,Producto B,308.0,Región 1,526
2021-01-05,Producto B,923.0,Región 4,727
2021-01-05,Producto B,708.0,Región 3,417
2021-01-05,Producto B,128.0,Región 2,311
2021-01-05,Producto C,327.0,Región 3,442
2021-01-05,Producto D,153.0,Región 3,569
2021-01-05,Producto D,485.0,Región 1,680
2021-01-05,Producto D,395.0,Región 4,698
2021-01-05,Producto D,150.0,Región 2,278
2021-01-06,Producto A,122.0,Región 2,736
2021-01-06,Producto B,642.0,Región 4,835
2021-01-06,Producto C,367.0,Región 2,212
2021-01-06,Producto D,720.0,Región 4,680
2021-01-06,Producto D,162.0,Región 1,848
2021-01-06,Producto D,796.0,Región 3,114
2021-01-07,Producto A,625.0,Región 4,240
2021-01-07,Producto A,273.0,Región 3,750
2021-01-07,Producto A,487.0,Región 3,540
2021-01-07,Producto A,232.0,Región 3,807
2021-01-07,Producto A,217.0,Región 3,55
2021-01-07,Producto B,533.0,Región 2,497
2021-01-07,Producto B,962.0,Región 3,768
2021-01-07,Producto B,408.0,Región 2,224
2021-01-07,Producto B,950.0,Región 2,425
2021-01-07,Producto C,453.0,Región 4,302
2021-01-07,Producto C,862.0,Región 1,813
2021-01-07,Producto C,567.0,Región 2,129
2021-01-07,Producto C,904.0,Región 1,804
2021-01-07,Producto D,975.0,Región 4,406
2021-01-07,Producto D,903.0,Región 1,574
2021-01-07,Producto D,864.0,Región 1,619
2021-01-07,Producto D,269.0,Región 2,112
2021-01-08,Producto A,693.0,Región 3,80
2021-01-08,Producto B,200.0,Región 2,93
2021-01-08,Producto B,766.0,Región 4,313
2021-01-08,Producto C,885.0,Región 1,380
2021-01-08,Producto C,708.0,Región 2,821
2021-01-08,Producto D,557.0,Región 3,462
2021-01-08,Producto D,814.0,Región 1,335
2021-01-08,Producto D,392.0,Región 1,194
2021-01-08,Producto D,691.0,Región 4,94
2021-01-09,Producto A,820.0,Región 3,504
2021-01-09,Producto A,205.0,Región 3,644
2021-01-09,Producto A,964.0,Región 3,562
2021-01-09,Producto A,466.0,Región 3,517
2021-01-09,Producto A,112.0,Región 2,558
2021-01-09,Producto B,550.0,Región 2,660
2021-01-09,Producto B,326.0,Región 1,325
2021-01-09,Producto B,221.0,Región 1,60
2021-01-09,Producto B,986.0,Región 3,900
2021-01-09,Producto C,254.0,Región 2,221
2021-01-09,Producto C,301.0,Región 2,359
2021-01-09,Producto D,757.0,Región 4,815
2021-01-09,Producto D,777.0,Región 1,332
2021-01-09,Producto D,590.0,Región 1,83
2021-01-09,Producto D,561.0,Región 2,580
2021-01-09,Producto D,976.0,Región 3,756
2021-01-10,Producto A,622.0,Región 2,379
2021-01-10,Producto A,731.0,Región 4,595
2021-01-10,Producto A,849.0,Región 1,394
2021-01-10,Producto A,241.0,Región 1,472
2021-01-10,Producto A,609.0,Región 4,241
2021-01-10,Producto B,375.0,Región 4,445
2021-01-10,Producto B,445.0,Región 4,750
2021-01-10,Producto C,646.0,Región 4,402
2021-01-10,Producto C,442.0,Región 2,692
2021-01-10,Producto C,278.0,Región 3,772
2021-01-10,Producto D,807.0,Región 1,338
2021-01-10,Producto D,225.0,Región 1,577
2021-01-11,Producto A,789.0,Región 1,389
2021-01-11,Producto A,402.0,Región 3,501
2021-01-11,Producto A,158.0,Región 1,168
2021-01-11,Producto A,141.0,Región 3,781
2021-01-11,Producto B,875.0,Región 3,449
2021-01-11,Producto C,198.0,Región 2,473
2021-01-11,Producto C,764.0,Región 4,684
2021-01-11,Producto D,662.0,Región 2,226
2021-01-11,Producto D,108.0,Región 2,409
2021-01-11,Producto D,724.0,Región 2,352
2021-01-11,Producto D,234.0,Región 3,705
2021-01-11,Producto D,372.0,Región 2,625
2021-01-12,Producto A,746.0,Región 3,667
2021-01-12,Producto A,346.0,Región 4,890
2021-01-12,Producto B,931.0,Región 1,458
2021-01-12,Producto B,136.0,Región 2,173
2021-01-12,Producto B,593.0,Región 3,864
2021-01-12,Producto C,780.0,Región 1,327
2021-01-12,Producto D,383.0,Región 2,767
2021-01-12,Producto D,188.0,Región 3,118
2021-01-13,Producto A,805.0,Región 1,816
2021-01-13,Producto A,270.0,Región 1,610
2021-01-13,Producto A,537.0,Región 4,284
2021-01-13,Producto B,627.0,Región 4,485
2021-01-13,Producto B,552.0,Región 3,703
2021-01-13,Producto B,723.0,Región 3,691
2021-01-13,Producto B,688.0,Región 1,101
2021-01-13,Producto B,493.0,Región 3,529
2021-01-13,Producto C,533.0,Región 1,710
2021-01-13,Producto D,217.0,Región 2,816
2021-01-13,Producto D,752.0,Región 2,128
2021-01-14,Producto A,290.0,Región 3,409
2021-01-14,Producto A,911.0,Región 4,696
2021-01-14,Producto A,345.0,Región 3,811
2021-01-14,Producto B,947.0,Región 2,426
2021-01-14,Producto C,677.0,Región 1,665
2021-01-14,Producto C,170.0,Región 4,149
2021-01-14,Producto C,151.0,Región 3,415
2021-01-14,Producto C,197.0,Región 3,157
2021-01-14,Producto D,746.0,Región 4,898
2021-01-14,Producto D,126.0,Región 2,504
2021-01-15,Producto A,128.0,Región 2,328
2021-01-15,Producto A,184.0,Región 3,781
2021-01-15,Producto A,570.0,Región 2,433
2021-01-15,Producto A,694.0,Región 2,760
2021-01-15,Producto B,605.0,Región 2,686
2021-01-15,Producto B,644.0,Región 4,827
2021-01-15,Producto B,842.0,Región 2,832
2021-01-15,Producto C,983.0,Región 3,465
2021-01-15,Producto C,787.0,Región 4,390
2021-01-15,Producto D,218.0,Región 3,427
2021-01-15,Producto D,388.0,Región 2,801
2021-01-15,Producto D,333.0,Región 1,593
2021-01-16,Producto A,715.0,Región 3,196
2021-01-16,Producto A,484.0,Región 1,542
2021-01-16,Producto A,290.0,Región 1,544
2021-01-16,Producto A,639.0,Región 1,704
2021-01-16,Producto B,484.0,Región 4,409
2021-01-16,Producto C,663.0,Región 2,566
2021-01-16,Producto C,682.0,Región 4,155
2021-01-16,Producto C,836.0,Región 2,369
2021-01-16,Producto C,342.0,Región 3,745
2021-01-16,Producto D,987.0,Región 3,259
2021-01-16,Producto D,222.0,Región 2,851
2021-01-16,Producto D,975.0,Región 4,545
2021-01-16,Producto D,782.0,Región 1,558
2021-01-17,Producto A,325.0,Región 2,132
2021-01-17,Producto A,703.0,Región 3,774
2021-01-17,Producto B,973.0,Región 3,755
2021-01-17,Producto B,718.0,Región 4,733
2021-01-17,Producto B,346.0,Región 2,162
2021-01-17,Producto C,625.0,Región 3,880
2021-01-17,Producto C,290.0,Región 1,122
2021-01-17,Producto D,793.0,Región 1,784
2021-01-17,Producto D,245.0,Región 2,473
2021-01-17,Producto D,133.0,Región 2,427
2021-01-17,Producto D,589.0,Región 2,532
2021-01-18,Producto A,151.0,Región 3,99
2021-01-18,Producto A,755.0,Región 4,856
2021-01-18,Producto A,698.0,Región 2,580
2021-01-18,Producto A,493.0,Región 3,719
2021-01-18,Producto A,895.0,Región 1,82
2021-01-18,Producto B,102.0,Región 3,233
2021-01-18,Producto C,368.0,Región 1,322
2021-01-18,Producto C,330.0,Región 1,445
2021-01-18,Producto C,550.0,Región 3,561
2021-01-18,Producto D,676.0,Región 1,280
2021-01-18,Producto D,714.0,Región 3,143
2021-01-18,Producto D,175.0,Región 2,696
2021-01-18,Producto D,820.0,Región 3,101
2021-01-18,Producto D,402.0,Región 2,260
2021-01-19,Producto A,676.0,Región 1,758
2021-01-19,Producto A,337.0,Región 3,245
2021-01-19,Producto A,328.0,Región 1,335
2021-01-19,Producto A,514.0,Región 2,52
2021-01-19,Producto A,634.0,Región 2,835
2021-01-19,Producto B,228.0,Región 2,521
2021-01-19,Producto B,552.0,Región 3,346
2021-01-19,Producto B,678.0,Región 4,883
2021-01-19,Producto C,232.0,Región 1,344
2021-01-19,Producto C,621.0,Región 4,842
2021-01-19,Producto D,536.0,Región 2,678
2021-01-19,Producto D,178.0,Región 4,870
2021-01-19,Producto D,570.0,Región 1,759
2021-01-19,Producto D,166.0,Región 1,591
2021-01-20,Producto A,614.0,Región 2,236
2021-01-20,Producto A,774.0,Región 2,90
2021-01-20,Producto A,697.0,Región 1,629
2021-01-20,Producto A,613.0,Región 1,887
2021-01-20,Producto A,529.0,Región 4,698
2021-01-20,Producto B,159.0,Región 4,511
2021-01-20,Producto C,420.0,Región 4,783
2021-01-20,Producto C,593.0,Región 3,556
2021-01-20,Producto C,528.0,Región 2,887
2021-01-20,Producto D,409.0,Región 1,436
2021-01-20,Producto D,673.0,Región 3,739
2021-01-20,Producto D,419.0,Región 1,411
2021-01-21,Producto A,735.0,Región 1,301
2021-01-21,Producto A,977.0,Región 3,752
2021-01-21,Producto B,951.0,Región 4,750
2021-01-21,Producto B,734.0,Región 3,65
2021-01-21,Producto B,213.0,Región 1,225
2021-01-21,Producto B,162.0,Región 3,413
2021-01-21,Producto B,716.0,Región 1,664
2021-01-21,Producto C,562.0,Región 1,85
2021-01-21,Producto C,496.0,Región 3,64
2021-01-21,Producto C,124.0,Región 2,547
2021-01-21,Producto C,634.0,Región 4,173
2021-01-21,Producto C,437.0,Región 3,112
2021-01-21,Producto D,674.0,Región 3,517
2021-01-21,Producto D,648.0,Región 1,632
2021-01-21,Producto D,634.0,Región 2,460
2021-01-21,Producto D,188.0,Región 3,177
2021-01-22,Producto A,616.0,Región 3,891
2021-01-22,Producto A,176.0,Región 1,267
2021-01-22,Producto B,241.0,Región 2,724
2021-01-22,Producto B,926.0,Región 3,784
2021-01-22,Producto B,363.0,Región 3,54
2021-01-22,Producto B,792.0,Región 1,880
2021-01-22,Producto C,163.0,Región 4,210
2021-01-22,Producto C,791.0,Región 3,879
2021-01-22,Producto C,971.0,Región 2,349
2021-01-22,Producto C,262.0,Región 3,404
2021-01-22,Producto C,792.0,Región 4,328
2021-01-22,Producto D,355.0,Región 1,494
2021-01-22,Producto D,543.0,Región 3,289
2021-01-22,Producto D,626.0,Región 1,756
2021-01-22,Producto D,971.0,Región 3,546
2021-01-22,Producto D,758.0,Región 1,459
2021-01-23,Producto A,303.0,Región 4,60
2021-01-23,Producto B,370.0,Región 1,755
2021-01-23,Producto B,798.0,Región 3,548
2021-01-23,Producto B,450.0,Región 3,418
2021-01-23,Producto B,561.0,Región 3,84
2021-01-23,Producto B,569.0,Región 3,616
2021-01-23,Producto C,701.0,Región 1,454
2021-01-23,Producto C,685.0,Región 1,559
2021-01-23,Producto D,736.0,Región 4,502
2021-01-23,Producto D,256.0,Región 2,123
2021-01-23,Producto D,291.0,Región 1,523
2021-01-23,Producto D,985.0,Región 1,555
2021-01-23,Producto D,868.0,Región 1,99
2021-01-24,Producto A,381.0,Región 1,573
2021-01-24,Producto A,959.0,Región 4,617
2021-01-24,Producto B,157.0,Región 4,868
2021-01-24,Producto C,998.0,Región 2,868
2021-01-24,Producto C,413.0,Región 3,733
2021-01-24,Producto C,718.0,Región 3,195
2021-01-24,Producto D,997.0,Región 4,103
2021-01-25,Producto A,606.0,Región 1,194
2021-01-25,Producto A,278.0,Región 2,304
2021-01-25,Producto A,431.0,Región 4,529
2021-01-25,Producto A,452.0,Región 2,633
2021-01-25,Producto A,878.0,Región 2,595
2021-01-25,Producto B,847.0,Región 1,367
2021-01-25,Producto C,670.0,Región 1,824
2021-01-25,Producto C,265.0,Región 2,393
2021-01-25,Producto D,280.0,Región 3,769
2021-01-26,Producto A,743.0,Región 1,369
2021-01-26,Producto A,253.0,Región 2,357
2021-01-26,Producto B,876.0,Región 3,590
2021-01-26,Producto B,619.0,Región 2,705
2021-01-26,Producto B,516.0,Región 1,194
2021-01-26,Producto C,202.0,Región 1,517
2021-01-26,Producto C,265.0,Región 2,406
2021-01-26,Producto C,490.0,Región 3,876
2021-01-26,Producto C,113.0,Región 2,792
2021-01-26,Producto C,390.0,Región 3,386
2021-01-26,Producto D,964.0,Región 1,742
2021-01-27,Producto A,834.0,Región 2,493
2021-01-27,Producto A,846.0,Región 3,349
2021-01-27,Producto B,125.0,Región 3,344
2021-01-27,Producto C,960.0,Región 3,365
2021-01-27,Producto C,541.0,Región 3,146
2021-01-27,Producto C,256.0,Región 1,896
2021-01-27,Producto C,980.0,Región 1,329
2021-01-27,Producto C,499.0,Región 3,810
2021-01-27,Producto D,808.0,Región 2,720
2021-01-27,Producto D,160.0,Región 2,676
